"","PLAYER","TEAM","POSITION","center","forward","guard","GP","MIN","2FGM","2FG%","3PM","3P%","FTM","FT%","%midrange","%3points","%inthepaint","DFGM","DIFF%","DEFLECTIONS","CONTESTED SHOTS","LOOSE BALLS RECOVERED","STL","AST","BLK","OREB","DREB","PCs","score"
"762","Kelly Oubre Jr.","PHX","F",FALSE,TRUE,FALSE,69,28,3.9,53.1,1.6,32,2.7,77.5,5,30.9,46,4.7,0.9,3,6.4,0.8,1.2,1.2,0.9,1,3.7,"shooting2",1.12104996883051
"763","Kelly Oubre Jr.","PHX","F",FALSE,TRUE,FALSE,69,28,3.9,53.1,1.6,32,2.7,77.5,5,30.9,46,4.7,0.9,3,6.4,0.8,1.2,1.2,0.9,1,3.7,"others1",-1.82100228448957
"764","Kelly Oubre Jr.","PHX","F",FALSE,TRUE,FALSE,69,28,3.9,53.1,1.6,32,2.7,77.5,5,30.9,46,4.7,0.9,3,6.4,0.8,1.2,1.2,0.9,1,3.7,"others2",0.517488423592579
"765","Kemba Walker","CHA","G",FALSE,FALSE,TRUE,82,34.9,5.7,49.4,3.2,35.6,4.6,84.4,12.1,37.1,32.7,6.5,1.5,1.9,7.2,1.6,1.2,5.9,0.4,0.6,3.8,"shooting1",1.42473279087554
"766","Kemba Walker","CHA","G",FALSE,FALSE,TRUE,82,34.9,5.7,49.4,3.2,35.6,4.6,84.4,12.1,37.1,32.7,6.5,1.5,1.9,7.2,1.6,1.2,5.9,0.4,0.6,3.8,"shooting2",3.52298791339253
"767","Kemba Walker","CHA","G",FALSE,FALSE,TRUE,82,34.9,5.7,49.4,3.2,35.6,4.6,84.4,12.1,37.1,32.7,6.5,1.5,1.9,7.2,1.6,1.2,5.9,0.4,0.6,3.8,"others1",-2.75681171372066
"768","Kemba Walker","CHA","G",FALSE,FALSE,TRUE,82,34.9,5.7,49.4,3.2,35.6,4.6,84.4,12.1,37.1,32.7,6.5,1.5,1.9,7.2,1.6,1.2,5.9,0.4,0.6,3.8,"others2",2.1569223147293
"769","Kent Bazemore","ATL","G",FALSE,FALSE,TRUE,67,24.5,2.7,46.5,1.4,32,1.9,72.6,10.5,37,36.2,5,4.8,2.1,5.2,1.4,1.3,2.3,0.6,0.6,3.3,"shooting1",0.596712232019332
"770","Kent Bazemore","ATL","G",FALSE,FALSE,TRUE,67,24.5,2.7,46.5,1.4,32,1.9,72.6,10.5,37,36.2,5,4.8,2.1,5.2,1.4,1.3,2.3,0.6,0.6,3.3,"shooting2",0.153665050820907
"771","Kent Bazemore","ATL","G",FALSE,FALSE,TRUE,67,24.5,2.7,46.5,1.4,32,1.9,72.6,10.5,37,36.2,5,4.8,2.1,5.2,1.4,1.3,2.3,0.6,0.6,3.3,"others1",-1.56899834307257
"772","Kent Bazemore","ATL","G",FALSE,FALSE,TRUE,67,24.5,2.7,46.5,1.4,32,1.9,72.6,10.5,37,36.2,5,4.8,2.1,5.2,1.4,1.3,2.3,0.6,0.6,3.3,"others2",1.77975511195599
"773","Kentavious Caldwell-Pope","LAL","G",FALSE,FALSE,TRUE,82,24.8,2.1,54.2,1.8,34.6,1.7,86.7,12.6,48.3,24.5,4.5,5.8,1.3,3.3,1,0.9,1.3,0.2,0.6,2.3,"shooting1",1.62201605292529
"774","Kentavious Caldwell-Pope","LAL","G",FALSE,FALSE,TRUE,82,24.8,2.1,54.2,1.8,34.6,1.7,86.7,12.6,48.3,24.5,4.5,5.8,1.3,3.3,1,0.9,1.3,0.2,0.6,2.3,"shooting2",0.546015435241342
"775","Kentavious Caldwell-Pope","LAL","G",FALSE,FALSE,TRUE,82,24.8,2.1,54.2,1.8,34.6,1.7,86.7,12.6,48.3,24.5,4.5,5.8,1.3,3.3,1,0.9,1.3,0.2,0.6,2.3,"others1",0.57294741446222
"776","Kentavious Caldwell-Pope","LAL","G",FALSE,FALSE,TRUE,82,24.8,2.1,54.2,1.8,34.6,1.7,86.7,12.6,48.3,24.5,4.5,5.8,1.3,3.3,1,0.9,1.3,0.2,0.6,2.3,"others2",1.21011440009281
"777","Kevin Durant","GSW","F",FALSE,TRUE,FALSE,78,34.6,7.5,58.8,1.7,35.2,5.7,88.5,25.1,20.3,32.6,5.1,-3.5,1.5,7.8,1,0.7,5.9,1.1,0.4,5.9,"shooting1",-0.0673044522895709
"778","Kevin Durant","GSW","F",FALSE,TRUE,FALSE,78,34.6,7.5,58.8,1.7,35.2,5.7,88.5,25.1,20.3,32.6,5.1,-3.5,1.5,7.8,1,0.7,5.9,1.1,0.4,5.9,"shooting2",4.78229803522158
"779","Kevin Durant","GSW","F",FALSE,TRUE,FALSE,78,34.6,7.5,58.8,1.7,35.2,5.7,88.5,25.1,20.3,32.6,5.1,-3.5,1.5,7.8,1,0.7,5.9,1.1,0.4,5.9,"others1",-2.32811136519582
"780","Kevin Durant","GSW","F",FALSE,TRUE,FALSE,78,34.6,7.5,58.8,1.7,35.2,5.7,88.5,25.1,20.3,32.6,5.1,-3.5,1.5,7.8,1,0.7,5.9,1.1,0.4,5.9,"others2",-0.0546613453821172
"781","Kevin Huerter","ATL","G",FALSE,FALSE,TRUE,75,27.3,1.9,45.7,1.8,38.4,0.5,73.2,3.3,56.1,34.9,4.9,4.8,1.6,5.8,1.1,0.9,2.9,0.3,0.8,2.5,"shooting1",1.65203032489713
"782","Kevin Huerter","ATL","G",FALSE,FALSE,TRUE,75,27.3,1.9,45.7,1.8,38.4,0.5,73.2,3.3,56.1,34.9,4.9,4.8,1.6,5.8,1.1,0.9,2.9,0.3,0.8,2.5,"shooting2",-0.855571014493216
"783","Kevin Huerter","ATL","G",FALSE,FALSE,TRUE,75,27.3,1.9,45.7,1.8,38.4,0.5,73.2,3.3,56.1,34.9,4.9,4.8,1.6,5.8,1.1,0.9,2.9,0.3,0.8,2.5,"others1",-0.535624839020723
"784","Kevin Huerter","ATL","G",FALSE,FALSE,TRUE,75,27.3,1.9,45.7,1.8,38.4,0.5,73.2,3.3,56.1,34.9,4.9,4.8,1.6,5.8,1.1,0.9,2.9,0.3,0.8,2.5,"others2",1.2311780398061
"785","Kevin Knox II","NYK","F",FALSE,TRUE,FALSE,75,28.8,2.9,38.9,1.7,35.1,2.2,71.7,8.5,38.9,35.7,4.3,1.7,0.8,6.8,0.9,0.6,1.1,0.3,0.8,3.7,"shooting1",1.14566670780873
"786","Kevin Knox II","NYK","F",FALSE,TRUE,FALSE,75,28.8,2.9,38.9,1.7,35.1,2.2,71.7,8.5,38.9,35.7,4.3,1.7,0.8,6.8,0.9,0.6,1.1,0.3,0.8,3.7,"shooting2",0.278242688053754
"787","Kevin Knox II","NYK","F",FALSE,TRUE,FALSE,75,28.8,2.9,38.9,1.7,35.1,2.2,71.7,8.5,38.9,35.7,4.3,1.7,0.8,6.8,0.9,0.6,1.1,0.3,0.8,3.7,"others1",0.194928913296423
"788","Kevin Knox II","NYK","F",FALSE,TRUE,FALSE,75,28.8,2.9,38.9,1.7,35.1,2.2,71.7,8.5,38.9,35.7,4.3,1.7,0.8,6.8,0.9,0.6,1.1,0.3,0.8,3.7,"others2",-0.451093821339885
"789","Khem Birch","ORL","C",TRUE,FALSE,FALSE,50,12.9,1.8,61.1,0,0,1.2,69.9,1.7,0,74.2,3.1,-1.3,0.7,4.8,0.6,0.4,0.8,0.6,1.6,2.2,"shooting1",-4.13131877475603
"790","Khem Birch","ORL","C",TRUE,FALSE,FALSE,50,12.9,1.8,61.1,0,0,1.2,69.9,1.7,0,74.2,3.1,-1.3,0.7,4.8,0.6,0.4,0.8,0.6,1.6,2.2,"shooting2",-1.19734553028264
"791","Khem Birch","ORL","C",TRUE,FALSE,FALSE,50,12.9,1.8,61.1,0,0,1.2,69.9,1.7,0,74.2,3.1,-1.3,0.7,4.8,0.6,0.4,0.8,0.6,1.6,2.2,"others1",1.01725817184064
"792","Khem Birch","ORL","C",TRUE,FALSE,FALSE,50,12.9,1.8,61.1,0,0,1.2,69.9,1.7,0,74.2,3.1,-1.3,0.7,4.8,0.6,0.4,0.8,0.6,1.6,2.2,"others2",-1.41905640997141
"793","Khris Middleton","MIL","F",FALSE,TRUE,FALSE,77,31.1,4.3,48.5,2.3,37.8,2.8,83.7,15.4,38.2,31.1,4.3,-0.3,1.8,5.4,0.9,1,4.3,0.1,0.6,5.3,"shooting1",1.45671965911772
"794","Khris Middleton","MIL","F",FALSE,TRUE,FALSE,77,31.1,4.3,48.5,2.3,37.8,2.8,83.7,15.4,38.2,31.1,4.3,-0.3,1.8,5.4,0.9,1,4.3,0.1,0.6,5.3,"shooting2",1.98835732201916
"795","Khris Middleton","MIL","F",FALSE,TRUE,FALSE,77,31.1,4.3,48.5,2.3,37.8,2.8,83.7,15.4,38.2,31.1,4.3,-0.3,1.8,5.4,0.9,1,4.3,0.1,0.6,5.3,"others1",-0.956989460497287
"796","Khris Middleton","MIL","F",FALSE,TRUE,FALSE,77,31.1,4.3,48.5,2.3,37.8,2.8,83.7,15.4,38.2,31.1,4.3,-0.3,1.8,5.4,0.9,1,4.3,0.1,0.6,5.3,"others2",1.32320531746515
"797","Klay Thompson","GSW","G",FALSE,FALSE,TRUE,78,34,5.3,51.6,3.1,40.5,1.7,81.6,24.2,43,25.1,4.7,-2.6,2.1,5.8,1,1.1,2.4,0.6,0.5,3.4,"shooting1",2.1791128202428
"798","Klay Thompson","GSW","G",FALSE,FALSE,TRUE,78,34,5.3,51.6,3.1,40.5,1.7,81.6,24.2,43,25.1,4.7,-2.6,2.1,5.8,1,1.1,2.4,0.6,0.5,3.4,"shooting2",2.41374514221882
"799","Klay Thompson","GSW","G",FALSE,FALSE,TRUE,78,34,5.3,51.6,3.1,40.5,1.7,81.6,24.2,43,25.1,4.7,-2.6,2.1,5.8,1,1.1,2.4,0.6,0.5,3.4,"others1",-1.19496282139343
"800","Klay Thompson","GSW","G",FALSE,FALSE,TRUE,78,34,5.3,51.6,3.1,40.5,1.7,81.6,24.2,43,25.1,4.7,-2.6,2.1,5.8,1,1.1,2.4,0.6,0.5,3.4,"others2",0.752621410453638
"801","Kris Dunn","CHI","G",FALSE,FALSE,TRUE,46,30.2,4,44.3,0.7,34.7,1.2,79.7,17.3,19.7,52.4,5.6,2.3,3.1,7.7,1.3,1.5,6,0.5,0.4,3.7,"shooting1",-0.354517009578773
"802","Kris Dunn","CHI","G",FALSE,FALSE,TRUE,46,30.2,4,44.3,0.7,34.7,1.2,79.7,17.3,19.7,52.4,5.6,2.3,3.1,7.7,1.3,1.5,6,0.5,0.4,3.7,"shooting2",0.529397460048976
"803","Kris Dunn","CHI","G",FALSE,FALSE,TRUE,46,30.2,4,44.3,0.7,34.7,1.2,79.7,17.3,19.7,52.4,5.6,2.3,3.1,7.7,1.3,1.5,6,0.5,0.4,3.7,"others1",-3.05640553180975
"804","Kris Dunn","CHI","G",FALSE,FALSE,TRUE,46,30.2,4,44.3,0.7,34.7,1.2,79.7,17.3,19.7,52.4,5.6,2.3,3.1,7.7,1.3,1.5,6,0.5,0.4,3.7,"others2",2.90527346842382
"805","Kyle Anderson","MEM","F",FALSE,TRUE,FALSE,43,29.8,3.3,58.3,0.2,26.5,0.9,57.8,9.8,7.8,71.7,3.9,-3.3,2.7,6.2,1.1,1.3,3,0.9,1.1,4.7,"shooting1",-2.83414213135261
"806","Kyle Anderson","MEM","F",FALSE,TRUE,FALSE,43,29.8,3.3,58.3,0.2,26.5,0.9,57.8,9.8,7.8,71.7,3.9,-3.3,2.7,6.2,1.1,1.3,3,0.9,1.1,4.7,"shooting2",-0.58070775780221
"807","Kyle Anderson","MEM","F",FALSE,TRUE,FALSE,43,29.8,3.3,58.3,0.2,26.5,0.9,57.8,9.8,7.8,71.7,3.9,-3.3,2.7,6.2,1.1,1.3,3,0.9,1.1,4.7,"others1",-2.40258102635562
"808","Kyle Anderson","MEM","F",FALSE,TRUE,FALSE,43,29.8,3.3,58.3,0.2,26.5,0.9,57.8,9.8,7.8,71.7,3.9,-3.3,2.7,6.2,1.1,1.3,3,0.9,1.1,4.7,"others2",0.747461040021225
"809","Kyle Kuzma","LAL","F",FALSE,TRUE,FALSE,70,33.1,5.3,55.3,1.8,30.3,2.7,75.2,6,29.4,50.3,5.1,-1.6,0.7,8.5,0.9,0.6,2.5,0.4,0.9,4.6,"shooting1",-0.592340445894153
"810","Kyle Kuzma","LAL","F",FALSE,TRUE,FALSE,70,33.1,5.3,55.3,1.8,30.3,2.7,75.2,6,29.4,50.3,5.1,-1.6,0.7,8.5,0.9,0.6,2.5,0.4,0.9,4.6,"shooting2",1.65257868311173
"811","Kyle Kuzma","LAL","F",FALSE,TRUE,FALSE,70,33.1,5.3,55.3,1.8,30.3,2.7,75.2,6,29.4,50.3,5.1,-1.6,0.7,8.5,0.9,0.6,2.5,0.4,0.9,4.6,"others1",-0.772276592125405
"812","Kyle Kuzma","LAL","F",FALSE,TRUE,FALSE,70,33.1,5.3,55.3,1.8,30.3,2.7,75.2,6,29.4,50.3,5.1,-1.6,0.7,8.5,0.9,0.6,2.5,0.4,0.9,4.6,"others2",-0.875988937081055
"813","Kyle Lowry","TOR","G",FALSE,FALSE,TRUE,65,34.1,2.3,51.4,2.4,34.7,2.5,83,7.3,50.9,24.4,5.2,-3.3,2.2,5.4,1.6,1.4,8.7,0.5,0.6,4.2,"shooting1",1.88349000341056
"814","Kyle Lowry","TOR","G",FALSE,FALSE,TRUE,65,34.1,2.3,51.4,2.4,34.7,2.5,83,7.3,50.9,24.4,5.2,-3.3,2.2,5.4,1.6,1.4,8.7,0.5,0.6,4.2,"shooting2",0.881903646820976
"815","Kyle Lowry","TOR","G",FALSE,FALSE,TRUE,65,34.1,2.3,51.4,2.4,34.7,2.5,83,7.3,50.9,24.4,5.2,-3.3,2.2,5.4,1.6,1.4,8.7,0.5,0.6,4.2,"others1",-3.10959687644082
"816","Kyle Lowry","TOR","G",FALSE,FALSE,TRUE,65,34.1,2.3,51.4,2.4,34.7,2.5,83,7.3,50.9,24.4,5.2,-3.3,2.2,5.4,1.6,1.4,8.7,0.5,0.6,4.2,"others2",2.96727717789448
"817","Kyrie Irving","BOS","G",FALSE,FALSE,TRUE,67,33,6.4,53.3,2.6,40.1,3.2,87.3,17.5,32.7,36.3,5.1,2.1,2.5,5.3,1.8,1.5,6.9,0.5,1.1,3.9,"shooting1",1.06227237413596
"818","Kyrie Irving","BOS","G",FALSE,FALSE,TRUE,67,33,6.4,53.3,2.6,40.1,3.2,87.3,17.5,32.7,36.3,5.1,2.1,2.5,5.3,1.8,1.5,6.9,0.5,1.1,3.9,"shooting2",3.29492964116067
"819","Kyrie Irving","BOS","G",FALSE,FALSE,TRUE,67,33,6.4,53.3,2.6,40.1,3.2,87.3,17.5,32.7,36.3,5.1,2.1,2.5,5.3,1.8,1.5,6.9,0.5,1.1,3.9,"others1",-3.2450406098365
"820","Kyrie Irving","BOS","G",FALSE,FALSE,TRUE,67,33,6.4,53.3,2.6,40.1,3.2,87.3,17.5,32.7,36.3,5.1,2.1,2.5,5.3,1.8,1.5,6.9,0.5,1.1,3.9,"others2",3.14851234975553
"821","Lance Stephenson","LAL","G",FALSE,FALSE,TRUE,68,16.5,1.6,47.2,1.1,37.1,0.7,68.5,14.3,44.6,31,2.4,2.1,0.7,2.8,0.6,0.6,2.1,0.1,0.5,2.7,"shooting1",1.13742214962244
"822","Lance Stephenson","LAL","G",FALSE,FALSE,TRUE,68,16.5,1.6,47.2,1.1,37.1,0.7,68.5,14.3,44.6,31,2.4,2.1,0.7,2.8,0.6,0.6,2.1,0.1,0.5,2.7,"shooting2",-0.832844439277277
"823","Lance Stephenson","LAL","G",FALSE,FALSE,TRUE,68,16.5,1.6,47.2,1.1,37.1,0.7,68.5,14.3,44.6,31,2.4,2.1,0.7,2.8,0.6,0.6,2.1,0.1,0.5,2.7,"others1",1.93877011095042
"824","Lance Stephenson","LAL","G",FALSE,FALSE,TRUE,68,16.5,1.6,47.2,1.1,37.1,0.7,68.5,14.3,44.6,31,2.4,2.1,0.7,2.8,0.6,0.6,2.1,0.1,0.5,2.7,"others2",0.508156691286472
"825","Lance Thomas","NYK","F",FALSE,TRUE,FALSE,46,17,1.2,47.5,0.5,27.8,0.6,75,17.6,32.2,37.1,3,0.3,0.7,3.7,0.5,0.4,0.6,0.2,0.5,2.1,"shooting1",0.182193033416003
"826","Lance Thomas","NYK","F",FALSE,TRUE,FALSE,46,17,1.2,47.5,0.5,27.8,0.6,75,17.6,32.2,37.1,3,0.3,0.7,3.7,0.5,0.4,0.6,0.2,0.5,2.1,"shooting2",-0.994262531153287
"827","Lance Thomas","NYK","F",FALSE,TRUE,FALSE,46,17,1.2,47.5,0.5,27.8,0.6,75,17.6,32.2,37.1,3,0.3,0.7,3.7,0.5,0.4,0.6,0.2,0.5,2.1,"others1",2.11792087122384
"828","Lance Thomas","NYK","F",FALSE,TRUE,FALSE,46,17,1.2,47.5,0.5,27.8,0.6,75,17.6,32.2,37.1,3,0.3,0.7,3.7,0.5,0.4,0.6,0.2,0.5,2.1,"others2",-0.410871633170171
"829","Landry Shamet","LAC","G",FALSE,FALSE,TRUE,79,22.8,0.9,45.3,2.1,41.7,0.9,80.6,4.7,69.4,15.5,3.9,2.1,0.8,5.5,0.5,0.5,1.5,0.1,0.3,1.4,"shooting1",3.14092319082588
"830","Landry Shamet","LAC","G",FALSE,FALSE,TRUE,79,22.8,0.9,45.3,2.1,41.7,0.9,80.6,4.7,69.4,15.5,3.9,2.1,0.8,5.5,0.5,0.5,1.5,0.1,0.3,1.4,"shooting2",-0.728835474073406
"831","Landry Shamet","LAC","G",FALSE,FALSE,TRUE,79,22.8,0.9,45.3,2.1,41.7,0.9,80.6,4.7,69.4,15.5,3.9,2.1,0.8,5.5,0.5,0.5,1.5,0.1,0.3,1.4,"others1",1.73400886912982
"832","Landry Shamet","LAC","G",FALSE,FALSE,TRUE,79,22.8,0.9,45.3,2.1,41.7,0.9,80.6,4.7,69.4,15.5,3.9,2.1,0.8,5.5,0.5,0.5,1.5,0.1,0.3,1.4,"others2",0.0594225200901323
"833","Langston Galloway","DET","G",FALSE,FALSE,TRUE,80,21.8,1.2,45.1,1.7,35.4,1,84.4,10.1,60.3,17.6,3.1,-1.1,0.8,4.7,0.8,0.5,1.1,0.1,0.6,1.5,"shooting1",2.52885016870564
"834","Langston Galloway","DET","G",FALSE,FALSE,TRUE,80,21.8,1.2,45.1,1.7,35.4,1,84.4,10.1,60.3,17.6,3.1,-1.1,0.8,4.7,0.8,0.5,1.1,0.1,0.6,1.5,"shooting2",-0.501516345610821
"835","Langston Galloway","DET","G",FALSE,FALSE,TRUE,80,21.8,1.2,45.1,1.7,35.4,1,84.4,10.1,60.3,17.6,3.1,-1.1,0.8,4.7,0.8,0.5,1.1,0.1,0.6,1.5,"others1",1.6047903256897
"836","Langston Galloway","DET","G",FALSE,FALSE,TRUE,80,21.8,1.2,45.1,1.7,35.4,1,84.4,10.1,60.3,17.6,3.1,-1.1,0.8,4.7,0.8,0.5,1.1,0.1,0.6,1.5,"others2",-0.0351800621883906
"837","Larry Nance Jr.","CLE","F",FALSE,TRUE,FALSE,67,26.8,3.1,56.5,0.5,34.4,1.4,71.6,6.1,15.8,62.8,5.8,-0.8,2.8,8.5,1.3,1.5,3.2,0.6,2.5,5.7,"shooting1",-1.6171819065443
"838","Larry Nance Jr.","CLE","F",FALSE,TRUE,FALSE,67,26.8,3.1,56.5,0.5,34.4,1.4,71.6,6.1,15.8,62.8,5.8,-0.8,2.8,8.5,1.3,1.5,3.2,0.6,2.5,5.7,"shooting2",-0.0435798124450607
"839","Larry Nance Jr.","CLE","F",FALSE,TRUE,FALSE,67,26.8,3.1,56.5,0.5,34.4,1.4,71.6,6.1,15.8,62.8,5.8,-0.8,2.8,8.5,1.3,1.5,3.2,0.6,2.5,5.7,"others1",-4.10722913382366
"840","Larry Nance Jr.","CLE","F",FALSE,TRUE,FALSE,67,26.8,3.1,56.5,0.5,34.4,1.4,71.6,6.1,15.8,62.8,5.8,-0.8,2.8,8.5,1.3,1.5,3.2,0.6,2.5,5.7,"others2",0.495887796826667
"841","Lauri Markkanen","CHI","F",FALSE,TRUE,FALSE,52,32.3,4.3,48.4,2.3,36.2,3.3,87.2,7.2,37,38.4,5.9,1.9,1.1,8.2,0.8,0.7,1.4,0.6,1.4,7.6,"shooting1",1.05381597756451
"842","Lauri Markkanen","CHI","F",FALSE,TRUE,FALSE,52,32.3,4.3,48.4,2.3,36.2,3.3,87.2,7.2,37,38.4,5.9,1.9,1.1,8.2,0.8,0.7,1.4,0.6,1.4,7.6,"shooting2",2.04420925569865
"843","Lauri Markkanen","CHI","F",FALSE,TRUE,FALSE,52,32.3,4.3,48.4,2.3,36.2,3.3,87.2,7.2,37,38.4,5.9,1.9,1.1,8.2,0.8,0.7,1.4,0.6,1.4,7.6,"others1",-1.85783774891587
"844","Lauri Markkanen","CHI","F",FALSE,TRUE,FALSE,52,32.3,4.3,48.4,2.3,36.2,3.3,87.2,7.2,37,38.4,5.9,1.9,1.1,8.2,0.8,0.7,1.4,0.6,1.4,7.6,"others2",-1.37000072057105
"845","LeBron James","LAL","F",FALSE,TRUE,FALSE,55,35.2,8.1,58.2,2,33.9,5.1,66.5,10,22.1,49.4,4.6,-3.4,1.8,5.7,1.5,1.3,8.3,0.6,1,7.4,"shooting1",-1.13203344354733
"846","LeBron James","LAL","F",FALSE,TRUE,FALSE,55,35.2,8.1,58.2,2,33.9,5.1,66.5,10,22.1,49.4,4.6,-3.4,1.8,5.7,1.5,1.3,8.3,0.6,1,7.4,"shooting2",3.75567060477244
"847","LeBron James","LAL","F",FALSE,TRUE,FALSE,55,35.2,8.1,58.2,2,33.9,5.1,66.5,10,22.1,49.4,4.6,-3.4,1.8,5.7,1.5,1.3,8.3,0.6,1,7.4,"others1",-3.48564112003135
"848","LeBron James","LAL","F",FALSE,TRUE,FALSE,55,35.2,8.1,58.2,2,33.9,5.1,66.5,10,22.1,49.4,4.6,-3.4,1.8,5.7,1.5,1.3,8.3,0.6,1,7.4,"others2",1.91540047201706
"849","Lonzo Ball","LAL","G",FALSE,FALSE,TRUE,47,30.3,2.3,48.2,1.6,32.9,0.4,41.7,4.7,48.4,42.6,5.6,-0.5,2.6,6.8,1.4,1.5,5.4,0.4,1.1,4.2,"shooting1",0.177684522244498
"850","Lonzo Ball","LAL","G",FALSE,FALSE,TRUE,47,30.3,2.3,48.2,1.6,32.9,0.4,41.7,4.7,48.4,42.6,5.6,-0.5,2.6,6.8,1.4,1.5,5.4,0.4,1.1,4.2,"shooting2",-1.6046139617419
"851","Lonzo Ball","LAL","G",FALSE,FALSE,TRUE,47,30.3,2.3,48.2,1.6,32.9,0.4,41.7,4.7,48.4,42.6,5.6,-0.5,2.6,6.8,1.4,1.5,5.4,0.4,1.1,4.2,"others1",-3.09395998561457
"852","Lonzo Ball","LAL","G",FALSE,FALSE,TRUE,47,30.3,2.3,48.2,1.6,32.9,0.4,41.7,4.7,48.4,42.6,5.6,-0.5,2.6,6.8,1.4,1.5,5.4,0.4,1.1,4.2,"others2",2.1999302282018
"853","Lou Williams","LAC","G",FALSE,FALSE,TRUE,75,26.6,5,44.9,1.4,36,5.7,87.6,15.2,21,35.4,3.6,3.3,1.3,3.7,0.9,0.8,5.4,0.1,0.5,2.4,"shooting1",0.389789395523102
"854","Lou Williams","LAC","G",FALSE,FALSE,TRUE,75,26.6,5,44.9,1.4,36,5.7,87.6,15.2,21,35.4,3.6,3.3,1.3,3.7,0.9,0.8,5.4,0.1,0.5,2.4,"shooting2",3.28687201476297
"855","Lou Williams","LAC","G",FALSE,FALSE,TRUE,75,26.6,5,44.9,1.4,36,5.7,87.6,15.2,21,35.4,3.6,3.3,1.3,3.7,0.9,0.8,5.4,0.1,0.5,2.4,"others1",0.436445826779433
"856","Lou Williams","LAC","G",FALSE,FALSE,TRUE,75,26.6,5,44.9,1.4,36,5.7,87.6,15.2,21,35.4,3.6,3.3,1.3,3.7,0.9,0.8,5.4,0.1,0.5,2.4,"others2",1.95015894694687
"857","Luc Mbah a Moute","LAC","F",FALSE,TRUE,FALSE,4,15.3,1.5,50,0.5,33.3,0.5,40,10,30,50,2,-9.8,0.8,3.8,0,0.3,0.5,0.3,0.5,1.3,"shooting1",-0.977566049231884
"858","Luc Mbah a Moute","LAC","F",FALSE,TRUE,FALSE,4,15.3,1.5,50,0.5,33.3,0.5,40,10,30,50,2,-9.8,0.8,3.8,0,0.3,0.5,0.3,0.5,1.3,"shooting2",-1.94468329433738
"859","Luc Mbah a Moute","LAC","F",FALSE,TRUE,FALSE,4,15.3,1.5,50,0.5,33.3,0.5,40,10,30,50,2,-9.8,0.8,3.8,0,0.3,0.5,0.3,0.5,1.3,"others1",2.745421356028
"860","Luc Mbah a Moute","LAC","F",FALSE,TRUE,FALSE,4,15.3,1.5,50,0.5,33.3,0.5,40,10,30,50,2,-9.8,0.8,3.8,0,0.3,0.5,0.3,0.5,1.3,"others2",-1.56692155972559
"861","Luke Kennard","DET","G",FALSE,FALSE,TRUE,63,22.8,1.9,48.6,1.7,39.4,0.8,83.6,17.3,51.9,22.5,3,2.5,0.9,3.5,0.6,0.4,1.8,0.2,0.2,2.7,"shooting1",2.21850024869219
"862","Luke Kennard","DET","G",FALSE,FALSE,TRUE,63,22.8,1.9,48.6,1.7,39.4,0.8,83.6,17.3,51.9,22.5,3,2.5,0.9,3.5,0.6,0.4,1.8,0.2,0.2,2.7,"shooting2",0.0350523210444533
"863","Luke Kennard","DET","G",FALSE,FALSE,TRUE,63,22.8,1.9,48.6,1.7,39.4,0.8,83.6,17.3,51.9,22.5,3,2.5,0.9,3.5,0.6,0.4,1.8,0.2,0.2,2.7,"others1",1.84807296031015
"864","Luke Kennard","DET","G",FALSE,FALSE,TRUE,63,22.8,1.9,48.6,1.7,39.4,0.8,83.6,17.3,51.9,22.5,3,2.5,0.9,3.5,0.6,0.4,1.8,0.2,0.2,2.7,"others2",0.320525864208517
"865","Luol Deng","MIN","F",FALSE,TRUE,FALSE,22,17.8,2,60.8,0.6,31.8,1.1,71.4,8.9,26.8,48.4,2.5,-10.1,0.8,5.9,0.7,0.7,0.8,0.4,0.9,2.4,"shooting1",-0.942031763011763
"866","Luol Deng","MIN","F",FALSE,TRUE,FALSE,22,17.8,2,60.8,0.6,31.8,1.1,71.4,8.9,26.8,48.4,2.5,-10.1,0.8,5.9,0.7,0.7,0.8,0.4,0.9,2.4,"shooting2",-0.475359967802608
"867","Luol Deng","MIN","F",FALSE,TRUE,FALSE,22,17.8,2,60.8,0.6,31.8,1.1,71.4,8.9,26.8,48.4,2.5,-10.1,0.8,5.9,0.7,0.7,0.8,0.4,0.9,2.4,"others1",0.812222090445808
"868","Luol Deng","MIN","F",FALSE,TRUE,FALSE,22,17.8,2,60.8,0.6,31.8,1.1,71.4,8.9,26.8,48.4,2.5,-10.1,0.8,5.9,0.7,0.7,0.8,0.4,0.9,2.4,"others2",-1.23821737023711
"869","Malcolm Brogdon","MIL","G",FALSE,FALSE,TRUE,64,28.6,4.3,54.5,1.6,42.6,2.2,92.8,3,31.2,51.7,4.7,-0.8,1,6.3,1.2,0.7,3.2,0.2,1,3.5,"shooting1",0.256161608828072
"870","Malcolm Brogdon","MIL","G",FALSE,FALSE,TRUE,64,28.6,4.3,54.5,1.6,42.6,2.2,92.8,3,31.2,51.7,4.7,-0.8,1,6.3,1.2,0.7,3.2,0.2,1,3.5,"shooting2",1.55234987091406
"871","Malcolm Brogdon","MIL","G",FALSE,FALSE,TRUE,64,28.6,4.3,54.5,1.6,42.6,2.2,92.8,3,31.2,51.7,4.7,-0.8,1,6.3,1.2,0.7,3.2,0.2,1,3.5,"others1",-0.595386956819109
